date,jdobs,filter,absmag,magpsf,sigmamagpsf,limmag,instrument,programid,reducedby,refsys,issub 
"2018 Sep 26",2458387.6344,"r", 99.0, 99.0,99.0, 20.27,"P48+ZTF","2","None","None",True
"2018 Sep 26",2458387.6606,"r", 99.0, 99.0,99.0, 20.23,"P48+ZTF","2","None","None",True
"2018 Sep 26",2458387.6752,"g", -19.90, 20.20,0.32, 19.83,"P48+ZTF","2","None","None",True
"2018 Sep 26",2458387.6981,"g", -20.31, 19.79,0.21, 19.66,"P48+ZTF","2","None","None",True
"2018 Sep 26",2458387.7138,"g", -19.93, 20.17,0.44, 19.69,"P48+ZTF","2","None","None",True
"2018 Sep 26",2458387.8024,"i", 99.0, 99.0,99.0, 19.32,"P48+ZTF","2","None","None",True
"2018 Sep 27",2458388.6238,"g", -19.99, 20.11,0.15, 20.79,"P48+ZTF","2","None","None",True
"2018 Sep 27",2458388.6247,"g", 99.0, 99.0,99.0, 20.80,"P48+ZTF","1","None","None",True
"2018 Sep 27",2458388.6364,"g", 99.0, 99.0,99.0, 20.45,"P48+ZTF","2","None","None",True
"2018 Sep 27",2458388.6590,"g", -19.93, 20.17,0.26, 20.06,"P48+ZTF","2","None","None",True
"2018 Sep 27",2458388.6764,"r", -20.46, 19.63,0.14, 20.16,"P48+ZTF","1","None","None",True
"2018 Sep 27",2458388.6778,"r", -20.39, 19.70,0.15, 20.25,"P48+ZTF","2","None","None",True
"2018 Sep 27",2458388.7039,"r", -20.27, 19.83,0.20, 20.20,"P48+ZTF","2","None","None",True
"2018 Sep 27",2458388.7175,"r", -20.33, 19.77,0.17, 20.02,"P48+ZTF","2","None","None",True
"2018 Sep 27",2458388.7175,"r", -20.33, 19.77,0.17, 20.02,"P48+ZTF","2","None","None",True
"2018 Sep 28",2458389.6189,"r", -20.48, 19.62,0.10, 20.60,"P48+ZTF","2","None","None",True
"2018 Sep 28",2458389.6189,"r", -20.48, 19.62,0.10, 20.60,"P48+ZTF","2","None","None",True
"2018 Sep 28",2458389.6393,"g", -19.92, 20.18,0.17, 20.90,"P48+ZTF","2","None","None",True
"2018 Sep 28",2458389.6393,"g", -19.92, 20.18,0.17, 20.90,"P48+ZTF","2","None","None",True
"2018 Sep 28",2458389.6543,"g", -19.94, 20.16,0.20, 20.60,"P48+ZTF","2","None","None",True
"2018 Sep 28",2458389.6543,"g", -19.94, 20.16,0.20, 20.60,"P48+ZTF","2","None","None",True
"2018 Sep 28",2458389.6754,"g", -20.03, 20.06,0.20, 20.28,"P48+ZTF","2","None","None",True
"2018 Sep 28",2458389.7245,"r", -20.41, 19.69,0.15, 20.24,"P48+ZTF","2","None","None",True
"2018 Sep 28",2458389.7245,"r", -20.41, 19.69,0.15, 20.24,"P48+ZTF","2","None","None",True
"2018 Sep 28",2458389.7392,"r", -20.41, 19.69,0.14, 20.20,"P48+ZTF","2","None","None",True
"2018 Sep 29",2458390.6111,"g", -20.00, 20.10,0.20, 20.60,"P48+ZTF","2","None","None",True
"2018 Sep 29",2458390.6111,"g", -20.00, 20.10,0.20, 20.60,"P48+ZTF","2","None","None",True
"2018 Sep 29",2458390.6349,"g", -19.96, 20.14,0.19, 20.93,"P48+ZTF","2","None","None",True
"2018 Sep 29",2458390.6349,"g", -19.96, 20.14,0.19, 20.93,"P48+ZTF","2","None","None",True
"2018 Sep 29",2458390.6593,"g", -20.07, 20.03,0.13, 20.92,"P48+ZTF","2","None","None",True
"2018 Sep 29",2458390.6746,"r", -20.46, 19.64,0.13, 20.66,"P48+ZTF","2","None","None",True
"2018 Sep 29",2458390.6987,"r", 99.0, 99.0,99.0, 20.46,"P48+ZTF","2","None","None",True
"2018 Sep 29",2458390.7125,"r", -20.41, 19.69,0.11, 20.42,"P48+ZTF","2","None","None",True
"2018 Sep 29",2458390.7125,"r", -20.41, 19.69,0.11, 20.42,"P48+ZTF","2","None","None",True
"2018 Oct 06",2458397.6134,"g", -19.77, 20.33,0.17, 20.80,"P48+ZTF","2","None","None",True
"2018 Oct 06",2458397.6143,"g", -19.87, 20.23,0.19, 20.71,"P48+ZTF","1","None","None",True
"2018 Oct 06",2458397.6143,"g", -19.87, 20.23,0.19, 20.71,"P48+ZTF","1","None","None",True
"2018 Oct 09",2458400.6354,"g", -19.91, 20.19,0.21, 20.75,"P48+ZTF","2","None","None",True
"2018 Oct 09",2458400.6558,"r", -20.42, 19.68,0.12, 20.47,"P48+ZTF","2","None","None",True
"2018 Oct 09",2458400.6825,"r", -20.36, 19.74,0.13, 20.59,"P48+ZTF","2","None","None",True
"2018 Oct 09",2458400.6825,"r", -20.36, 19.74,0.13, 20.59,"P48+ZTF","2","None","None",True
"2018 Oct 09",2458400.7046,"r", -20.35, 19.74,0.16, 20.32,"P48+ZTF","2","None","None",True
"2018 Oct 09",2458400.7445,"i", -20.16, 19.94,0.24, 19.81,"P48+ZTF","2","None","None",True
"2018 Oct 09",2458400.7693,"g", -19.88, 20.22,0.19, 20.46,"P48+ZTF","2","None","None",True
"2018 Oct 09",2458400.7693,"g", -19.88, 20.22,0.19, 20.46,"P48+ZTF","2","None","None",True
"2018 Oct 22",2458413.6063,"r", -20.09, 20.01,0.07, 21.31,"P60+SEDM","None","Fremling Automated Pipeline PS1","PS1",True
"2018 Oct 22",2458413.6091,"g", -19.67, 20.43,0.07, 21.68,"P60+SEDM","None","Fremling Automated Pipeline PS1","PS1",True
"2018 Oct 22",2458413.6118,"i", -20.37, 19.73,0.04, 21.65,"P60+SEDM","None","Fremling Automated Pipeline PS1","PS1",True
"2018 Oct 25",2458416.7004,"r", -20.30, 19.80,0.05, 21.51,"P60+SEDM","None","Fremling Automated Pipeline PS1","PS1",True
"2018 Oct 25",2458416.7032,"g", -19.70, 20.39,0.12, 21.06,"P60+SEDM","None","Fremling Automated Pipeline PS1","PS1",True
"2018 Oct 25",2458416.7058,"i", -20.39, 19.71,0.06, 21.21,"P60+SEDM","None","Fremling Automated Pipeline PS1","PS1",True
"2018 Nov 01",2458423.5995,"r", 99.0, 99.0,99.0, 19.86,"P48+ZTF","1","None","None",True
"2018 Nov 01",2458423.6014,"r", -19.98, 20.12,0.17, 20.29,"P48+ZTF","2","None","None",True
"2018 Nov 01",2458423.6185,"r", -20.26, 19.84,0.23, 19.51,"P48+ZTF","2","None","None",True
"2018 Nov 01",2458423.6317,"r", -20.20, 19.90,0.20, 20.06,"P48+ZTF","2","None","None",True
"2018 Nov 01",2458423.6565,"g", 99.0, 99.0,99.0, 19.91,"P48+ZTF","2","None","None",True
"2018 Nov 02",2458424.5830,"r", 99.0, 99.0,99.0, 16.81,"P48+ZTF","2","None","None",True
"2018 Nov 02",2458424.6006,"r", 99.0, 99.0,99.0, 19.18,"P48+ZTF","2","None","None",True
"2018 Nov 02",2458424.6186,"r", 99.0, 99.0,99.0, 17.64,"P48+ZTF","2","None","None",True
"2018 Nov 02",2458424.6358,"g", 99.0, 99.0,99.0, 19.45,"P48+ZTF","2","None","None",True
"2018 Nov 02",2458424.6619,"g", 99.0, 99.0,99.0, 19.22,"P48+ZTF","2","None","None",True
"2018 Nov 02",2458424.7156,"i", 99.0, 99.0,99.0, 17.57,"P48+ZTF","2","None","None",True
"2018 Nov 03",2458425.6004,"r", 99.0, 99.0,99.0, 19.67,"P48+ZTF","2","None","None",True
"2018 Nov 03",2458425.6116,"r", -20.40, 19.70,0.25, 19.55,"P48+ZTF","2","None","None",True
"2018 Nov 03",2458425.6410,"g", 99.0, 99.0,99.0, 19.70,"P48+ZTF","2","None","None",True
"2018 Nov 03",2458425.6587,"g", 99.0, 99.0,99.0, 18.96,"P48+ZTF","2","None","None",True
"2018 Nov 03",2458425.6701,"g", 99.0, 99.0,99.0, 18.67,"P48+ZTF","2","None","None",True
"2018 Nov 03",2458425.7171,"r", 99.0, 99.0,99.0, 16.87,"P48+ZTF","2","None","None",True
"2018 Nov 04",2458426.5939,"r", 99.0, 99.0,99.0, 18.88,"P48+ZTF","2","None","None",True
"2018 Nov 04",2458426.5948,"r", 99.0, 99.0,99.0, 18.85,"P48+ZTF","1","None","None",True
"2018 Nov 04",2458426.6424,"r", 99.0, 99.0,99.0, 19.27,"P48+ZTF","2","None","None",True
"2018 Nov 04",2458426.6544,"g", -19.74, 20.36,0.33, 19.86,"P48+ZTF","2","None","None",True
"2018 Nov 04",2458426.6553,"g", 99.0, 99.0,99.0, 19.88,"P48+ZTF","1","None","None",True
"2018 Nov 04",2458426.6745,"g", 99.0, 99.0,99.0, 19.79,"P48+ZTF","2","None","None",True
"2018 Nov 04",2458426.6917,"g", 99.0, 99.0,99.0, 19.51,"P48+ZTF","2","None","None",True
"2018 Nov 05",2458427.5958,"r", 99.0, 99.0,99.0, 19.56,"P48+ZTF","2","None","None",True
"2018 Nov 05",2458427.6195,"r", -20.34, 19.76,0.27, 19.33,"P48+ZTF","2","None","None",True
"2018 Nov 05",2458427.6337,"g", 99.0, 99.0,99.0, 17.22,"P48+ZTF","2","None","None",True
"2018 Nov 05",2458427.6567,"g", 99.0, 99.0,99.0, 19.69,"P48+ZTF","2","None","None",True
"2018 Nov 05",2458427.6771,"g", 99.0, 99.0,99.0, 15.01,"P48+ZTF","2","None","None",True
"2018 Nov 05",2458427.7167,"r", 99.0, 99.0,99.0, 16.12,"P48+ZTF","2","None","None",True
"2018 Nov 06",2458428.5803,"r", -20.02, 20.08,0.28, 20.04,"P48+ZTF","2","None","None",True
"2018 Nov 06",2458428.5979,"r", -20.16, 19.94,0.18, 20.28,"P48+ZTF","2","None","None",True
"2018 Nov 06",2458428.6085,"r", -19.97, 20.12,0.19, 20.30,"P48+ZTF","2","None","None",True
"2018 Nov 06",2458428.6085,"r", -19.97, 20.12,0.19, 20.30,"P48+ZTF","2","None","None",True
"2018 Nov 06",2458428.6351,"i", 99.0, 99.0,99.0, 19.06,"P48+ZTF","2","None","None",True
"2018 Nov 06",2458428.6575,"g", -19.65, 20.45,0.26, 20.44,"P48+ZTF","2","None","None",True
"2018 Nov 06",2458428.6708,"g", -19.37, 20.73,0.29, 20.34,"P48+ZTF","2","None","None",True
"2018 Nov 06",2458428.6913,"g", -19.70, 20.39,0.25, 20.17,"P48+ZTF","2","None","None",True
"2018 Nov 07",2458429.5926,"r", -20.00, 20.10,0.18, 20.48,"P48+ZTF","2","None","None",True
"2018 Nov 07",2458429.5926,"r", -20.00, 20.10,0.18, 20.48,"P48+ZTF","2","None","None",True
"2018 Nov 07",2458429.6352,"r", -20.09, 20.01,0.17, 20.53,"P48+ZTF","2","None","None",True
"2018 Nov 07",2458429.6580,"g", -19.64, 20.46,0.28, 20.47,"P48+ZTF","2","None","None",True
"2018 Nov 07",2458429.6729,"g", 99.0, 99.0,99.0, 20.54,"P48+ZTF","2","None","None",True
"2018 Nov 07",2458429.6743,"g", -19.38, 20.72,0.27, 20.54,"P48+ZTF","1","None","None",True
"2018 Nov 07",2458429.6924,"g", -19.70, 20.40,0.24, 20.30,"P48+ZTF","2","None","None",True
"2018 Nov 08",2458430.5937,"r", -19.84, 20.26,0.18, 20.56,"P48+ZTF","2","None","None",True
"2018 Nov 08",2458430.5937,"r", -19.84, 20.26,0.18, 20.56,"P48+ZTF","2","None","None",True
"2018 Nov 08",2458430.6116,"g", -19.73, 20.37,0.22, 20.55,"P48+ZTF","2","None","None",True
"2018 Nov 08",2458430.6381,"g", -19.39, 20.71,0.32, 20.52,"P48+ZTF","2","None","None",True
"2018 Nov 08",2458430.6527,"g", -19.52, 20.58,0.33, 20.37,"P48+ZTF","2","None","None",True
"2018 Nov 08",2458430.6779,"r", -20.21, 19.89,0.17, 20.15,"P48+ZTF","2","None","None",True
"2018 Nov 08",2458430.6779,"r", -20.21, 19.89,0.17, 20.15,"P48+ZTF","2","None","None",True
"2019 Mar 19",2458561.7471,"r", -19.37, 20.73,0.26, 21.83,"LT+IOO","None","Taggart Automated Pipeline","PS1",True
"2019 Mar 19",2458561.7482,"i", -19.91, 20.19,0.15, 21.87,"LT+IOO","None","Taggart Automated Pipeline","PS1",True
